Step   97 | norm: 1.5230 | lr: 0.000059 | loss: 9.0359 | dt: 226.90
Step   98 | norm: 1.4866 | lr: 0.000059 | loss: 8.9871 | dt: 228.15
Step   99 | norm: 1.6280 | lr: 0.000060 | loss: 8.8505 | dt: 226.40
Step  100 | norm: 1.4756 | lr: 0.000061 | loss: 8.8497 | dt: 229.27
Step  101 | norm: 1.4491 | lr: 0.000061 | loss: 8.8258 | dt: 226.05
Step  102 | norm: 1.4704 | lr: 0.000062 | loss: 8.7115 | dt: 229.79
Step  103 | norm: 1.4253 | lr: 0.000062 | loss: 8.7097 | dt: 228.13
Step  104 | norm: 1.4552 | lr: 0.000063 | loss: 8.6097 | dt: 229.43
Step  105 | norm: 1.4323 | lr: 0.000064 | loss: 8.5658 | dt: 226.24
Step  106 | norm: 1.4488 | lr: 0.000064 | loss: 8.4779 | dt: 227.61
Step  107 | norm: 1.4165 | lr: 0.000065 | loss: 8.5232 | dt: 229.09
Step  108 | norm: 1.3574 | lr: 0.000065 | loss: 8.4852 | dt: 227.75
Step  109 | norm: 1.3242 | lr: 0.000066 | loss: 8.4804 | dt: 228.54
Step  110 | norm: 1.4003 | lr: 0.000067 | loss: 8.2808 | dt: 226.70
Step  111 | norm: 1.3545 | lr: 0.000067 | loss: 8.1867 | dt: 228.67
Step  112 | norm: 1.4480 | lr: 0.000068 | loss: 8.0478 | dt: 226.19
Step  113 | norm: 1.3162 | lr: 0.000068 | loss: 8.1282 | dt: 228.83
Step  114 | norm: 1.3914 | lr: 0.000069 | loss: 7.9844 | dt: 225.68
Step  115 | norm: 1.3361 | lr: 0.000070 | loss: 7.9338 | dt: 230.95
Step  116 | norm: 1.3298 | lr: 0.000070 | loss: 7.9590 | dt: 226.93
Step  117 | norm: 1.3200 | lr: 0.000071 | loss: 7.8674 | dt: 230.55
Step  118 | norm: 1.3137 | lr: 0.000071 | loss: 7.7911 | dt: 227.05
Step  119 | norm: 1.3007 | lr: 0.000072 | loss: 7.6735 | dt: 231.25
Step  120 | norm: 1.2599 | lr: 0.000073 | loss: 7.6697 | dt: 229.82
Step  121 | norm: 1.2693 | lr: 0.000073 | loss: 7.6015 | dt: 228.49
Step  122 | norm: 1.2330 | lr: 0.000074 | loss: 7.5536 | dt: 230.69
Step  123 | norm: 1.2557 | lr: 0.000074 | loss: 7.4922 | dt: 225.76
Step  124 | norm: 1.1685 | lr: 0.000075 | loss: 7.5769 | dt: 227.99
Step  125 | norm: 1.1560 | lr: 0.000076 | loss: 7.4234 | dt: 226.14
Step  126 | norm: 1.1744 | lr: 0.000076 | loss: 7.3282 | dt: 230.08
Step  127 | norm: 1.1974 | lr: 0.000077 | loss: 7.2704 | dt: 226.32
Step  128 | norm: 1.1975 | lr: 0.000077 | loss: 7.2463 | dt: 230.05
Step  129 | norm: 1.0598 | lr: 0.000078 | loss: 7.2824 | dt: 227.96
Step  130 | norm: 1.0414 | lr: 0.000079 | loss: 7.2073 | dt: 230.93
Step  131 | norm: 1.0829 | lr: 0.000079 | loss: 7.1555 | dt: 227.73
Step  132 | norm: 1.0468 | lr: 0.000080 | loss: 7.1061 | dt: 231.34
Step  133 | norm: 1.0805 | lr: 0.000080 | loss: 6.9784 | dt: 228.14
Step  134 | norm: 0.9830 | lr: 0.000081 | loss: 7.0980 | dt: 229.46
Step  135 | norm: 1.0157 | lr: 0.000082 | loss: 6.9328 | dt: 227.95
Step  136 | norm: 1.0391 | lr: 0.000082 | loss: 6.8369 | dt: 226.87
Step  137 | norm: 0.9775 | lr: 0.000083 | loss: 6.8143 | dt: 278.05
Step  138 | norm: 0.9695 | lr: 0.000083 | loss: 6.8819 | dt: 228.93
Step  139 | norm: 0.9546 | lr: 0.000084 | loss: 6.7203 | dt: 231.23
Step  140 | norm: 1.0002 | lr: 0.000085 | loss: 6.7562 | dt: 233.11
Step  141 | norm: 0.8635 | lr: 0.000085 | loss: 6.8776 | dt: 231.37
Step  142 | norm: 0.8262 | lr: 0.000086 | loss: 6.7452 | dt: 226.41
Step  143 | norm: 0.9381 | lr: 0.000086 | loss: 6.5477 | dt: 1258.07
